image_id	region_id	caption	scene_graph
2390460	1214237	the food is on a plate .	( food , on , plate )
2377152	1651957	a brown ring on a tree trunk .	( ring , on , tree trunk ) , ( ring , is , brown )
2344084	3427320	pier leading into the ocean	( pier , lead , into , ocean )
2358092	2759579	green lettuce in a plastic bag	( lettuce , in , bag ) , ( lettuce , is , green ) , ( bag , is , plastic )
2395280	983238	surfer and board on wave	( board , on , wave ) , ( surfer , on , wave )
2380248	1505351	a man skateboarding in an empty pool	( man , skateboard , in , pool ) , ( pool , is , empty )
2346967	3290376	three signs on one pole	( signs , on , pole ) , ( signs , is , 3 )
2401283	694370	ford truck with surfboard in the back	( surfboard , in back of , truck ) , ( truck , is , ford )
2396193	938498	bus behind man on bike	( bus , behind , man ) , ( man , on , bike )
2340069	3819177	umbrella in the sand .	( umbrella , in , sand )
1592002	6044267	this man is taking a slice of pizza	( man , take , pizza ) , ( pizza , is , slice )
2330562	4073197	a toilet up against the wall	( toilet , up against , wall )
2348408	3221564	the man talking on cell phone	( man , talk , on , cellphone )
2326689	4257940	dirt beneath the zebra	( dirt , under , zebra )
2400306	741100	front left wheel of fire truck	( fire truck , have , wheel ) , ( wheel , in front of , fire truck ) , ( wheel , at the left of , fire truck )
2359903	2672687	a cow standing near the bushes	( cow , stand , near , bushes )
2386266	1814616	a white plate with brocolli	( plate , is , white ) , ( plate , have , brocolli )
2368777	2248439	small wooden table in room	( table , is , wooden ) , ( table , in , room ) , ( table , is , small )
2373083	2043317	a pair of car time meters	( meters ) , ( meters , is , 2 )
2349456	3171096	ski pole in skier 's hand	( skier , have , hand ) , ( ski pole , in , hand )
2401210	697846	a door on a train engine	( door , on side of , train engine )
2352254	3037699	cat in front of a keyboard	( cat , in front of , keyboard )
549	4956247	modern brown chair in living area	( chair , is , brown ) , ( chair , in , living area ) , ( chair , is , modern )
2396556	921185	headboard of bed	( bed , have , headboard )
2416067	5483476	small tree overhanging the path	( tree , hang , over , path ) , ( tree , is , small )
2404531	541838	a man carrying his jacket	( man , carry , jacket )
2384942	1877739	tennis player wears a white dress	( tennis player , wear , dress ) , ( dress , is , white )
2383620	1940921	the surfer is in the water	( surfer , in , water )
2411415	492355	three people wearing snow pants	( people , wear , pants ) , ( pants , is , snow ) , ( pants , is , 3 ) , ( people , is , 3 ) , ( pants , is , pair of )
2318325	4458103	ear of a large elephant .	( elephant , have , ear ) , ( elephant , is , large )
2331697	4018489	patches of grass growing in the gravel road	( road , is , gravel ) , ( grass , grow , in , road ) , ( grass , is , patches )
2387308	1765241	long security fence next to train track	( security fence , is , long ) , ( security fence , next to , train track )
1474	5539062	white pipe running along the wall	( pipe , run , along , wall ) , ( pipe , is , white )
2350211	3135081	dog being held in hands	( hands , hold , dog )
2360223	2657294	the curtains hanging on the window	( curtains , hang , on , window )
2332401	3985057	two onions on tray	( onions , on , tray ) , ( onions , is , 2 )
2376816	1667743	spectators watching the game	( spectators , watch , game )
2385886	1833099	a floral rug covers the floor	( rug , cover , floor ) , ( rug , is , floral )
2325975	4292199	these are people sitting on the bus	( people , sit , on , bus )
2387701	1346251	horse has dark brown ears	( horse , have , ears ) , ( ears , is , dark brown )
1980	5027823	a bed in the room	( bed , in , room )
1159575	6015497	a lady holding a bear	( lady , hold , bear )
2329608	4118638	young man holding camera .	( man , hold , camera ) , ( man , is , young )
4053	5614885	a towel hanging on the wall	( towel , hang , on , wall )
646	4961112	vehicle on the runway	( vehicle , on , runway )
1592232	6051433	brown cows walking on the road	( cows , is , brown ) , ( cows , walk , on , road )
2354832	2914625	wall person is leaning against	( person , lean , against , wall )
2384267	1909955	a dish on top a wood table	( dish , on top of , table ) , ( table , is , wooden )
2390410	1216638	lamb sitting alone in grass	( lamb , is , alone ) , ( lamb , sit , on , grass )
2342027	3525219	the wheels of the plane are down .	( wheels , down , plane )
2404641	536456	boat in an urban area	( boat , in , urban area )
2385315	1859857	several blocks of wood hammered into, & one 'x' or 'xi' drawn upon, a broken wall	( wood , is , blocks ) , ( wall , is , broken ) , ( wood , into , wall ) , ( wood , is , hammered )
2379304	1549786	sailboats sitting on water	( sailboats , sit , on , water )
2357297	2797252	girl has black shoes	( girl , have , shoes ) , ( shoes , is , black )
2390924	1191812	propeller plane against gray sky	( sky , is , gray ) , ( plane , prop , in , sky )
2320523	5427551	two red candies at the top of the cake .	( candies , is , 2 ) , ( candies , is , red ) , ( candies , on top of , cake )
2324743	4350547	people on a boat	( people , on , boat )
2377835	1619789	little boy playing on beach	( boy , is , little ) , ( boy , play , on , beach )
2316347	4553005	fire hydrant is on the wall	( fire hydrant , on , wall )
2347235	3277363	people are behind skier	( people , behind , skier )
2374051	1996305	three tools extended from end of knife	( tools , is , 3 ) , ( tools , p:extend , from , knife )
2193	5558952	white cupboard between two windows	( cupboard , between , windows ) , ( cupboard , is , white ) , ( windows , is , 2 )
2361800	2581900	a woman wearing a blue dress	( woman , wear , dress ) , ( dress , is , blue )
3771	5117339	sidewalk by the river	( sidewalk , by , river )
2362870	2530862	phone on wood nightstand	( phone , on , nightstand ) , ( nightstand , is , wooden )
2363534	2498967	two people sitting on a couch	( people , is , 2 ) , ( people , sit , on , couch )
2343111	3473432	red and white base ball in the air .	( base ball , in , air ) , ( base ball , is , white ) , ( base ball , is , red )
2338669	3885789	there is a green bottle sitting on the floor .	( bottle , sit , on , floor ) , ( bottle , is , green )
712977	5975172	a poster hanging on a wall	( poster , hang , on , wall )
2396771	911007	the boat is resting on grass	( boat , rest , on , grass )
2369067	2234780	tree covered hill in the distance	( hill , is , in the distance ) , ( tree , cover , hill )
2345137	3377713	a light mounted on the ceiling	( light , p:mount , on , ceiling )
2319305	4410937	the airplane in the sky	( airplane , in , sky )
2412738	138332	the man is skateboarding	( man , is , skateboarding )
2347935	3243830	muffin wrapped in paper	( muffin , p:wrap , in , paper )
83	4932952	table covered with stacks of books	( stacks of books , cover , table )
2351769	3060924	some baked fish on a plate	( fish , is , baked ) , ( fish , on , plate )
2658	5572572	the animal is in the dirt	( animal , in , dirt )
2385650	1844053	three elephants are in the picture .	( elephants , in , picture ) , ( elephants , is , 3 )
2374426	1978118	a cat touching the laptop	( cat , touch , laptop )
2369574	2210887	little boy riding horse	( boy , ride , horse ) , ( boy , is , little )
2390004	1236229	the horse has a cart	( horse , have , cart )
2336608	3630329	a poster with remote controls	( poster , with , remote controls )
2369714	2204346	the pitcher 's mound	( pitcher , have , mound )
2410685	186262	black floor clock	( floor clock , is , black )
2372560	2068288	walking a motorbike on the sand	( motorbike , on , sand ) , ( motorbike , is , walking )
2372183	2086706	tan man surfing in ocean	( man , surf , in , ocean ) , ( man , is , tan )
2397159	891997	cords hanging off back of desk	( cords , hang , in back of , desk )
2325024	4337145	a person jogging on the path	( person , jog , on , path )
2414892	47210	another pizza in box .	( pizza , in , box )
2322774	4644981	bicycles chained to sign post .	( bicycles , p:chain , to , sign post )
2347511	3264081	wooden spoon on the cutting board	( spoon , on , cutting board ) , ( spoon , is , wooden )
2377611	1630375	people walking in a park	( people , walk , in , park )
2335064	3703353	white tablecloth on a round table	( table , is , round ) , ( tablecloth , on , table ) , ( tablecloth , is , white )
2400196	746438	batter standing in the batter 's box	( batter , stand , in , box )
2329257	5876601	metal fence near sidewalk	( fence , is , metal ) , ( fence , near , sidewalk )
2374317	1983309	a entrance into a clock .	( entrance , into , clock )
2413708	91634	the train has several passenger cars	( train , have , passenger cars )
2410438	198077	curved sign attached to front wheel	( sign , is , curved ) , ( sign , in front of , front wheel )
2352186	3040993	a woman wearing pants	( woman , wear , pants )
2334361	3737552	cat is inside suitcase	( cat , inside , suitcase )
2371807	2104526	person walking on deck next to lighthouse	( person , walk , on , deck ) , ( deck , next to , lighthouse )
2350902	3102208	arched window of building	( window , is , arched ) , ( building , have , window )
2358076	2760377	a woman sitting in a lawn chair	( woman , sit , in , lawn chair )
2364404	2457187	bananas on the plate .	( bananas , on , plate )
2360637	2637847	blonde woman swinging bat	( woman , swing , bat ) , ( woman , is , blonde )
2382090	1417933	group of sheeps sitting in grass	( sheeps , is , group of ) , ( sheeps , sit , in , grass )
2359471	2693289	animals at the zoo	( animals , at , zoo )
2352348	3033053	hanging banana on woman 's waist	( woman , have , waist ) , ( banana , hang , on , waist )
2401714	673712	white pipes on a wall	( pipes , on , wall ) , ( pipes , is , white )
2389331	1268601	the arm of the teddy bear	( teddy bear , have , arm )
2315986	4772887	man is sleeping on his pillow	( man , sleep , on , pillow )
2352620	3019995	white pipes attached to sink	( pipes , is , white ) , ( pipes , p:attach , to , sink )
2361895	2577466	the girl 's jacket is green	( jacket , is , green ) , ( girl , have , jacket )
2406768	373595	white tissue paper near toy	( tissue paper , is , white ) , ( tissue paper , near , toy )
2354182	2945625	green grass bordering brown train tracks	( train tracks , is , brown ) , ( grass , is , green ) , ( grass , border , train tracks )
2373221	2036867	the airplane at the terminal	( airplane , at , terminal )
2337403	3946293	parked bikes on grass	( bikes , p:park , on , grass )
2347482	3265544	a woman wearing a striped shirt .	( woman , wear , shirt ) , ( shirt , is , striped )
2382289	1408097	women is wearing white boots	( women , wear , boots ) , ( boots , is , white )
2317792	4483767	a military cargo jet flying across the sky	( jet , is , military ) , ( jet , is , cargo ) , ( jet , fly , across , sky )
2346479	3313465	cut carrots over the broccoli	( carrots , over , broccoli ) , ( carrots , is , cut )
2349148	3186056	stone wall behind cage	( wall , behind , cage ) , ( wall , is , stone )
2365416	2409240	red barrier beside roadway	( barrier , beside , roadway ) , ( barrier , is , red )
2344920	3387963	bus parked on road	( bus , p:park , on , road )
2408475	292283	refrigerator has two doors	( doors , is , 2 ) , ( refrigerator , have , doors )
2404857	465236	the waves are hitting the beach	( waves , hit , beach )
2408390	296373	the guy is on top of the elephant	( person , on top of , elephant )
2340600	3593953	a woman standing on asurfboard	( woman , stand , on , surfboard )
2390591	1207859	the pizza is on a plate .	( pizza , on , plate )
2396609	918698	man holding a blow dryer	( man , hold , blow dryer )
2317021	4521135	mountains covered by the hazy sky	( sky , cover , mountains ) , ( sky , is , hazy )
2415990	4835937	a laptop screen	( laptop , have , screen )
2323196	4624875	a blue suit case on a black table	( table , is , black ) , ( suitcase , is , blue ) , ( suitcase , on , table )
2374560	1971741	person holding a knife	( person , hold , knife )
2369300	2223975	wooden framed mirror hanging on wall	( mirror , have , frame ) , ( mirror , is , wooden ) , ( mirror , hang , on , wall )
2316907	4526739	leaves floating in the water .	( leaves , float , in , water )
2353109	2996719	the leaves are on the ground	( leaves , on , ground )
2328469	5888224	a laptop is open on the desk .	( laptop , is , open ) , ( laptop , on , desk )
2336384	3640983	arm is in the air	( arm , in , air )
2416540	4862147	a person that is sking	( person , is , skiing )
2378404	1592604	empty ski-lift chair on cable in air .	( chair , is , empty ) , ( chair , on , cable ) , ( chair , in , air )
2334470	3732289	girl is on her cell phone	( girl , text , on , cellphone )
2384881	1880725	the sofa against the wall .	( sofa , against , wall )
2349422	3172731	the man is flying a kite .	( man , fly , kite )
2350527	3120091	digital screen on a parking meter used to tell the user how much time is left for them to park	( screen , reveal , time ) , ( screen , on , parking meter ) , ( screen , is , digital )
2327444	4221424	flags on wire near boat	( flags , on , wire ) , ( flags , near , boat )
2414680	56748	white vase with flowers	( vase , with , flowers ) , ( vase , is , white )
2415934	5480989	woman talking to a man	( woman , talk , to , man )
2346828	3296814	males kneeling on the pavement .	( males , kneel , on , pavement )
2390301	1221948	a dog standing in the ocean .	( dog , stand , in , ocean )
2406418	390229	a white clock hanging from ceiling .	( clock , is , white ) , ( clock , hang , from , ceiling )
2939	5581223	a van on the street side	( van , on side of , street )
2407189	353663	young boy playing baseball	( boy , is , young ) , ( boy , play , baseball )
1592350	5372939	picture tacked to wall	( picture , p:glue , to , wall )
2360341	2651926	a small pine tree across the hill	( tree , is , pine ) , ( tree , across , hill ) , ( tree , is , small )
2367195	2324385	the man 's black jacket	( man , wear , jacket ) , ( jacket , is , black )
2397405	880165	child has hand placed on table in photo	( child , have , hand ) , ( hand , p:place , on , table )
498396	5680689	a man holding a drink bottle	( man , hold , drink bottle )
2321559	4705190	this is an elephant	( elephant )
2383686	1937706	the leg of zebra number 3 [furthest] looking like it belongs to zebra no 2 [middle]	( zebra , is , third ) , ( zebra:1 , is , second ) , ( zebra , next to , zebra:1 ) , ( zebra , have , leg ) , ( zebra , is , furthest ) , ( zebra:1 , is , in the middle ) , ( zebra:1 , have , leg:1 )
2373917	2002669	bun sitting on white paper .	( paper , is , white ) , ( bun , sit , on , paper )
2411917	177555	counter has an open door	( counter , have , door ) , ( door , is , open )
2321103	4727089	man walking down a city street in front of some shops	( man , walk , in front of , shops ) , ( man , walk , down , city street )
2331031	4050730	the mountain peak is covered with snow .	( snow , cover , mountain )
2391182	1179248	man in suit and coat	( man , wear , suit ) , ( man , wear , coat )
2336193	3650035	sign leaning up against the wall	( sign , lean , up against , wall )
2356323	2843148	children at desks sitting in the classroom	( children , sit , in , classroom ) , ( children , sit , at , desks )
2384178	1914177	tag attached to jacket	( tag , p:attach , to , jacket )
2399405	784505	woman walking a large elephant	( woman , walk , elephant ) , ( elephant , is , large )
2407664	330987	skateboarder wearing black pants .	( pants , is , black ) , ( skateboarder , wear , pants )
2392699	1106594	the cat is sitting in a bag	( cat , sit , in , bag )
2415552	4814770	glass window in the wall	( window , in , wall ) , ( window , is , glass )
2360357	2651187	dog standing on linoleum floor	( dog , stand , on , linoleum floor )
2343361	3461596	a hillside next to the water	( hillside , next to , water )
2385208	1864952	bottle next to wine glass	( glass , is , wine ) , ( bottle , next to , glass )
2337943	3920352	a brown bird sitting on a bush	( bird , sit , on , bush ) , ( bird , is , brown )
2353283	2988357	a wall built along the edge of the water	( wall , p:build , along , water )
2319665	4393702	the pizza is in a box	( pizza , in , box )
2359006	2715744	tree in front of building	( tree , in front of , building )
2354723	2919952	a barn with a green roof	( roof , with , barn ) , ( roof , is , green )
2406011	410079	man walking with an umbrella	( man , walk , with , umbrella )
1592497	5380304	person walking on a sidewalk	( person , walk , on , sidewalk )
2342994	3479106	red wing on the back of a plane .	( wing , is , red ) , ( wing , on back of , plane )
2324459	4564324	shrub growing beside gravel path	( path , is , gravel ) , ( shrub , beside , path )
1393	4998457	a screen above a keyboard	( screen , above , keyboard )
107942	10495	a bowl of soup with a saucer	( soup , with , saucer )
2330741	5852662	number 8 player is running	( player , is , running )
2398146	844651	man in blue reaching for a plate	( man , in , blue ) , ( man , reach , plate )
2381081	1465559	the man beside the table	( man , beside , table )
2392264	1127510	pole with signs on it .	( signs , on , pole )
2362541	2546724	text on the side of the train	( text , on side of , train )
2368190	2276613	clear plastic ziplock bag under a white cloth	( bag , is , ziplock ) , ( bag , is , clear ) , ( cloth , is , white ) , ( bag , is , plastic ) , ( bag , under , cloth )
2320654	4748994	zebra with its mouth opened	( zebra , have , mouth ) , ( mouth , is , opened )
2316882	5444927	old man sitting in the stands	( man , is , old ) , ( man , sit , in , stands )
2371295	2128854	feeding basket for giraffes on pole	( basket , on , pole )
2364810	2438232	glass windows along the wall .	( windows , along , wall ) , ( windows , is , glass )
2373395	2028356	big elephant walking on the ground	( elephant , walk , on , ground ) , ( elephant , is , big )
2374642	1967757	man wearing no hat	( man )
2207	5039144	this is a piano organ	( piano )
2401226	697092	white lamp on top of black pole	( pole , is , black ) , ( lamp , on top of , pole ) , ( lamp , is , white )
2407456	340935	a cluttered computer desk	( desk , is , computer ) , ( desk , is , cluttered )
150276	17986	logos printed on the side of a train engine	( logos , p:print , on side of , train engine )
2381130	1463258	old metallic bench against the wall .	( bench , against , wall ) , ( bench , is , metallic ) , ( bench , is , old )
2394750	1008379	water beyond a clock tower	( water , beyond , clock tower )
2401497	684212	a random pipe sticking out of the sidewalk .	( pipe , is , random ) , ( pipe , stick , out of , sidewalk )
2408752	279028	this is a man on a surfboard	( man , on , surfboard )
2376915	1663130	mane on the horse .	( mane , on , horse )
498251	5235873	man is sitting on seat	( man , sit , on , seat )
2389141	1277599	a white horse touching other horse	( horse , is , white ) , ( horse , touch , horse:1 )
2405702	424836	people on either side of blue pole	( people , on either side of , pole ) , ( pole , is , blue )
2415071	38713	a man eating a sandwich	( man , eat , sandwich )
1592938	5402318	green trash can against wall	( trash can , is , green ) , ( trash can , against , wall )
2336189	5769451	a glass chandelier hanging from the celing	( chandelier , hang , from , celing ) , ( chandelier , is , glass )
2405299	444125	green tree behind group	( tree , is , green ) , ( tree , behind , group )
2400207	745905	the street the bus is driving down	( bus , drive , down , street )
2336022	3658274	window curtains hanging in living room .	( curtains , hang , in , living room ) , ( window , have , curtains )
2319840	4385413	a large tree trunk coming through a deck	( tree trunk , is , large ) , ( tree trunk , come , through , deck )
2359124	2710028	person surfinging in the ocean	( person , surf , in , ocean )
2357233	2800179	a window is on the bus	( window , on , bus )
2398890	808698	two giraffes standing in grass	( giraffes , is , 2 ) , ( giraffes , stand , in , grass )
2376998	1659305	a big tree growing on the road	( tree , is , big ) , ( tree , grow , on , road )
2415527	4813645	table is visible behind computer monitor	( monitor , is , computer ) , ( table , behind , monitor )
2170	5558201	white blanket on the chair arm	( blanket , is , white ) , ( blanket , on , arm ) , ( chair , have , arm )
2385998	1827680	this person is holding a phone .	( person , hold , phone )
917	4974636	box of cereal on wooden table	( cereal , on , table ) , ( table , is , wooden )
2370463	2168250	two direction signs in the background	( signs , is , direction ) , ( signs , is , 2 )
2357458	2789545	computer in book store	( computer , in , book store )
2407567	335531	airplane has its wheels out	( wheels , is , out ) , ( airplane , have , wheels )
2412194	164522	antique clock on a wall	( clock , on , wall ) , ( clock , is , antique )
2377011	1658630	airplane on ground	( airplane , on , ground )
2368690	2252599	umpire with hand on catcher	( hand , on , catcher ) , ( umpire , with , hand )
2365998	2381805	leaves scattered on the ground .	( leaves , p:scatter , on , ground )
2366973	2334998	gravel between tracks	( gravel , between , tracks )
2416028	4837825	vehicles parked on flat gray gravel	( gravel , is , flat ) , ( vehicles , p:park , on , gravel ) , ( gravel , is , gray )
2402777	625574	a teddy bear on top of the car .	( teddy bear , on top of , car )
2414960	44143	remote on table .	( remote , on , table )
2335333	3690661	plate of the food	( food , at , plate )
2348562	3214060	a harness attached to a horse	( harness , p:attach , to , horse )
2366127	2375633	white paper surounding a dougnut	( paper , p:wrap , around , doughnut ) , ( paper , is , white )
2367792	2295666	light reflecting on the container	( light , reflect , on , container )
2370110	2185444	large table with remote resting on it	( remote , rest , on , table ) , ( table , is , large )
2403463	592676	the bed that is in the room .	( bed , in , room )
1159874	6025023	the man is laying down in his chair .	( man , lay , in , chair ) , ( man , is , laying down )
2380156	1509672	grass patch in the mud	( grass , is , patch ) , ( grass , in , mud )
2357739	2776277	a man wearing a small round hat	( hat , is , small ) , ( man , wear , hat ) , ( hat , is , round )
2320194	4368522	birds at the beach	( birds , at , beach )
2322903	4638752	man standing with his hands in his pocket	( hands , in , pocket ) , ( man , have , hands ) , ( man , is , standing )
2330213	4089640	fence around the park	( fence , around , park )
2354242	2942746	dark spots on an animal	( spots , is , dark ) , ( spots , on , animal )
2396405	928440	women are in the kitchen	( women , in , kitchen )
2402139	655744	a surfer riding a board	( board , ride , surfer )
2400570	728337	the trees have green leaves	( leaves , is , green ) , ( trees , have , leaves )
2411238	500517	the wall is made of stones	( wall , p:make , of , stones )
2391798	1149683	rails of trains	( trains , have , rails )
2328888	4152772	a wispy white cloud in the sky	( cloud , is , wispy ) , ( cloud , in , sky ) , ( cloud , is , white )
2381707	1435984	dog catching frisbee mid-flight	( frisbee , is , mid-flight ) , ( dog , catch , frisbee )
2325433	4317956	a woman playing frisbee on a sandy beach	( beach , is , sandy ) , ( woman , play , on , beach ) , ( woman , play , frisbee )
3175	5087556	person wearing white shirt and blag short	( person , wear , shirt ) , ( short , is , blag ) , ( person , wear , short ) , ( shirt , is , white )
2335302	3691932	little girl sitting at table in background .	( girl , is , little ) , ( table , in , background ) , ( girl , sit , at , table )
2367615	2304149	a red perry ellis suitcase with black handles	( suitcase , is , red ) , ( suitcase , is , perry ellis ) , ( suitcase , with , handles ) , ( handles , is , black )
2367069	2330422	dirt between the trees	( dirt , between , trees )
2326488	4267652	a man in a grey shirt	( man , wear , shirt ) , ( shirt , is , grey )
686	4963130	squirrel has furry tail	( tail , is , furry ) , ( squirrel , have , tail )
2355387	2888296	three zebras standing in the road .	( zebras , is , 3 ) , ( zebras , stand , in , road )
2349491	3169393	a building on the bridge	( building , on , bridge )
1369	5536746	carpet on the floor	( carpet , on , floor )
2316713	4535489	a napkin wrapped around utensils	( napkin , p:wrap , around , utensils )
2409752	230868	telephone poles running parallel to the road	( telephone poles , run , parallel to , road )
4021	5129872	art sculpture hanging above the door	( sculpture , hang , above , door )
2338405	3898382	the apron on the woman	( apron , on , woman )
2358481	2740925	several glasses on table	( glasses , on , table )
2346914	3292758	man in blue with cellphone to ear	( cellphone , to , ear ) , ( man , in , blue ) , ( man , with , cellphone )
2413108	120402	a woman and three cows .	( cows , is , 3 ) , ( woman , in front of , cows )
2321233	4720838	trash can tied to tree	( trash can , p:tie , to , tree )
2385772	1838369	a man holding a remote	( man , hold , remote )
2325974	4292273	two books side by side on coffee table	( book , side by side with , book:1 ) , ( book , on , coffee table ) , ( book:1 , on , coffee table )
2375971	1708382	a woman 's foot with a black shoe	( shoe , is , black ) , ( woman , have , foot ) , ( foot , with , shoe )
2334884	3712218	bench on the ground .	( bench , on , ground )
2348486	3217887	man about to hit a tennis ball	( man , hit , tennis ball )
2329468	4125016	the shoe of a man	( man , have , shoe )
2364937	2432052	cars are on the street	( cars , on , street )
1592432	5377062	mouse is sitting on the table	( mouse , sit , on , table )
150517	5941447	double sink in the bathroom	( double sink , in , bathroom )
2370389	2171844	metal street light attached to the building	( street light , p:attach , to , building ) , ( street light , is , metal )
150494	27496	group of individuals facing a gesturing man	( man , is , gesturing ) , ( people , is , group of ) , ( people , face , man )
2348688	3208204	man in a red jacket and gloves .	( jacket , is , red ) , ( man , in , gloves ) , ( man , in , jacket )
2373055	2044725	plants near the bench	( plants , near , bench )
2398066	848518	the batter is walking to home plate .	( batter , walk , to , home plate )
2376288	1693174	a young man laying down	( man , is , young ) , ( man , is , laying down )
2395109	991430	large cat laying on woman in bed	( woman , in , bed ) , ( cat , lay , on , woman ) , ( cat , is , large )
2410309	204152	mother and child using laptops	( mother , near , child ) , ( mother , use , laptops ) , ( child , use , laptops )
2332434	3983372	small group of stairs from the lower part to the upper part of the sandy area	( area , is , sandy ) , ( area:1 , is , sandy ) , ( area , is , lower part ) , ( area:1 , is , upper part ) , ( stairs , on , area:1 ) , ( stairs , on , area ) , ( stairs , is , group of )
2337729	3930567	a person holding umbrella	( person , hold , umbrella )
2366035	2379965	fence behind man wearing white hat	( man , wear , hat ) , ( fence , behind , man ) , ( hat , is , white )
2325044	4336155	girl leaning on the fence	( girl , lean , on , fence )
2396213	937569	man surfing on wave	( man , surf , on , wave )
2411523	487176	train employee rides side	( employee , on side of , train )
2387066	1776837	a government web address being displayed on a wall but blocked by a person playing tennis	( website , is , government ) , ( person , play , tennis ) , ( website , p:block , by , person ) , ( website , p:display , on , wall )
2400979	708940	kites are in the sky .	( kites , in , sky )
2151	5036365	white paper on the table	( paper , on , table ) , ( paper , is , white )
2376515	1681990	there are white flowers in the bushes	( flowers , in , bushes ) , ( flowers , is , white )
2359058	2713225	a white flower touching the head	( flower , is , white ) , ( flower , touch , head )
2362212	2562385	art painting hanging on wall	( art painting , hang , on , wall )
2397091	895242	horn growing toward ear	( horn , grow , towards , ear )
2392881	1097703	people sitting on ground	( people , sit , on , ground )
2387685	1347051	a window on the plane	( window , on , plane )
2342457	3504960	man wearing a white and blue plaid shirt	( shirt , is , white ) , ( shirt , is , blue ) , ( man , wear , shirt ) , ( shirt , is , plaid )
2320297	4363692	the man is skiing in the air .	( man , ski , in , air )
2334810	3715815	two giraffes in the forest	( giraffes , is , 2 ) , ( giraffes , in , forest )
2333633	5803882	the kite has a tail	( kite , have , tail )
2377347	1642733	street light arching over street	( street light , hang , over , street )
2384720	1888514	metal street sign beside road	( street sign , is , metal ) , ( street sign , beside , road )
2315802	4781592	foil plate below pita bread	( bread , is , pita ) , ( plate , under , bread ) , ( plate , is , foil )
2400550	729356	shadow of player	( shadow , under , player )
2406513	385864	the pizza is on a tray .	( pizza , on , tray )
2329892	4104991	red surfboard sticking out of fake wave on land	( surfboard , stick , out of , wave ) , ( wave , is , fake ) , ( surfboard , is , red ) , ( wave , on , land )
2408142	308192	there is a clock in the photo	( clock , in , photo )
2410658	187602	television sitting inside a built in shelf .	( television , sit , in , shelf ) , ( shelf , is , built in )
2394401	1025168	cows are eating grass on a hillside	( cows , on , hillside ) , ( cows , eat , grass )
2338101	3912833	the tea kettle on the stove .	( tea kettle , on , stove )
2779	5067782	green grass beside path	( grass , beside , path ) , ( grass , is , green )
3571	5107343	old house has porch	( house , have , porch ) , ( house , is , old )
2346122	3330779	young boy dressed in red and black shirt .	( shirt , is , red ) , ( shirt , is , black ) , ( boy , is , young ) , ( boy , wear , shirt )
2364640	2446109	two children sitting under a tree	( children , is , 2 ) , ( children , sit , under , tree )
2326938	4245803	small green bush and wire fence	( bush , is , small ) , ( bush , is , green )
2354058	2951628	giraffe standing underneath tree	( giraffe , stand , under , tree )
2324357	4569265	a man playing with frisbee	( man , play , with , frisbee )
2348147	3233888	people boarding an elephant	( people , board , elephant )
2347524	3263446	collar of a white shirt	( shirt , is , white ) , ( shirt , have , collar )
2344139	3424676	a bight photo background	( photo , is , bright )
2378000	1611855	a rope attached to a horse	( rope , p:attach , to , horse )
2411753	185002	dinner and wine with friends .	( friends , eat , dinner ) , ( friends , drink , wine )
2365449	2407764	light reflecting off glass	( light , reflect , off , glass )
2374983	1755272	covered wheel on back of vehicle	( wheel , on back of , vehicle ) , ( wheel , is , covered )
2359148	2708854	the front windows of the train	( windows , in front of , train )
2387676	1347466	street light hanging from a pole	( street light , hang , from , pole )
2329952	4102034	spectators are watching the match	( spectators , watch , match )
2317615	4492544	a man 's white shirt	( shirt , is , white ) , ( man , have , shirt )
2412182	165034	open suitcase sitting on shelf .	( suitcase , sit , on , shelf ) , ( suitcase , is , open )
2384551	1896602	branch of orange tree with oranges	( branch , with , oranges ) , ( tree , have , branch )
2406482	387292	a motorbike is besides the sheep .	( motorbike , beside , sheep )
2364238	2464994	paint on the door is white	( paint , is , white ) , ( paint , on , door )
2392987	1092549	snow falling from snowboard	( snow , fall , from , snowboard )
2384751	1887027	slice of tomato sticking out of sandwich	( tomato , is , slice ) , ( tomato , stick , out of , sandwich )
2364764	2440285	grey building entrance door	( door , on , building ) , ( door , is , grey )
2373635	2016515	sidewalk near the street .	( sidewalk , near , street )
2364673	2444477	woman on a bicycle	( woman , on , bicycle )
2372443	2074054	black train behind animals .	( train , is , black ) , ( train , behind , animals )
2335862	3665731	sign on a wall	( sign , on , wall )
2368692	2252537	cloudy gray skies behind an airplane	( skies , behind , airplane ) , ( skies , is , cloudy ) , ( skies , is , gray )
2400520	730846	cable that the ski lift chairs run on	( ski lift chairs , run , on , cable )
2379524	1539430	boat out of the water	( boat , out of , water )
2353017	3001022	tiled kitchen floor	( floor , in , kitchen ) , ( tile , on , floor )
2327509	4218323	the man has camo pants	( pants , is , camo ) , ( man , wear , pants )
2360107	2662847	person throwing a frisbee	( person , throw , frisbee )
2385604	1846169	a cat laying on a blanket	( cat , lay , on , blanket )
2318201	4463844	brick building with a white roof .	( building , is , brick ) , ( roof , is , white ) , ( building , with , roof )
2397320	884251	a field with a forest .	( field , with , forest )
2402724	628155	cement path in the grass	( path , is , cement ) , ( path , in , grass )
2385339	1858735	the guy 's hand holding the spoon .	( person , have , hand ) , ( hand , hold , spoon )
2415623	4818085	window on old brick building	( building , is , brick ) , ( building , is , old ) , ( window , on , building )
