image_id,region_id,caption,scene_graph
2361288,2606341,elevated dirt behind grass tips,"( dirt , is , elevated ) , ( dirt , behind , grass )"
2391048,1185671,bus driving on the road,"( bus , v:drive on , road )"
2359022,2715004,large building across the street,"( building , across , street ) , ( building , is , large )"
2408330,299337,two women sitting on the grass,"( women , is , 2 ) , ( women , v:sit on , grass )"
2355407,2887384,toilet seat and stick wall,"( toilet seat , in front of , wall )"
2375897,1711938,a tabby kitten playing outside with a shoe,"( kitten , is , tabby ) , ( kitten , is , outside ) , ( kitten , v:play with , shoe )"
2411509,487797,bird and a zebra walking on grass,"( zebra , v:walk on , grass ) , ( bird , v:walk on , grass )"
2347087,3284582,these are some giraffes,( giraffes )
2415408,4807937,poles shaped like letter `` a '' supporting electrical wires,"( poles , is , letter shaped ) , ( wires , is , electrical ) , ( poles , v:support , wires )"
2372468,2072788,the man is wearing a red tie,"( tie , is , red ) , ( man , v:wear , tie )"
2395706,963296,man holding a tennis racket,"( man , v:hold , tennis racket )"
2403415,594832,fence surrounding large tree,"( tree , is , large ) , ( fence , v:surround , tree )"
2341523,3549697,a young boy flying a kite .,"( boy , v:fly , kite ) , ( boy , is , young )"
2315484,5465364,chrome plated grill on the front of a truck,"( grill , is , chrome ) , ( grill , v:plate in front of , truck )"
2378676,1579477,this person is left handed,"( person , is , left handed )"
2414629,58823,lady standing next to car,"( lady , v:stand next to , car )"
2354847,2913936,wooden cabinet sitting against the wall,"( cabinet , is , wooden ) , ( cabinet , v:sit against , wall )"
2332290,3990343,the candle is sitting on the mantle .,"( candle , v:sit on , mantle )"
2371620,2113207,child skating in public area,"( child , v:skate in , public area )"
2410736,524837,bridge overpass behind train,"( overpass , behind , train ) , ( overpass , is , bridge )"
498048,5669967,bushes and trees beside train,"( bushes , beside , train ) , ( trees , beside , train )"
2318859,4432430,young girl holding umbrella,"( girl , is , young ) , ( girl , v:hold , umbrella )"
2391561,1160925,a street light on the pole .,"( street light , on , pole )"
2358265,2751322,phone sitting on table,"( phone , v:sit on , table )"
2377835,1619789,little boy playing on beach,"( boy , is , little ) , ( boy , v:play on , beach )"
2403424,594469,banana sitting on white counter .,"( banana , v:sit on , counter ) , ( counter , is , white )"
2393461,1070008,this is a sidewalk scene,( sidewalk )
2340058,3819752,a fence contains the sheep .,"( fence , v:contain , sheep )"
2378358,1594762,the bench is by green grass,"( grass , is , green ) , ( bench , by , grass )"
2332789,3966353,a fridge against the wall,"( fridge , against , wall )"
2402524,637312,man putting luggage in van,"( man , v:put , luggage ) , ( luggage , pv:put in , van )"
2366040,2379705,the catcher is on the field,"( catcher , on , field )"
2356638,2828111,a giraffe is standing still and another giraffe is walking towards it,"( giraffe , v:walk towards , giraffe:1 ) , ( giraffe , is , standing )"
2354859,2913315,view of mountains outside of window,"( mountains , outside , window )"
2365884,2387222,woman carrying black handbag,"( woman , v:carry , handbag ) , ( handbag , is , black )"
2319384,4407118,the woman is holding a laptop .,"( woman , v:hold , laptop )"
2345703,3350550,tree growing besides building,"( tree , v:grow beside , building )"
2411764,184553,man has a box on his lap,"( man , v:have , box ) , ( box , on , lap )"
2380766,1480607,a teddy bear in front of a computer,"( teddy bear , in front of , computer )"
150261,17220,a girl pausing on a bike ride,"( girl , v:ride , bike )"
2350601,3116446,big white arrow ring on a hand .,"( arrow , on , ring ) , ( arrow , on , hand ) , ( arrow , is , white ) , ( arrow , is , big )"
2359944,2670734,a man leaning down on his board,"( man , v:lean on , board )"
2399209,793778,hill on a slope,"( hill , on , slope )"
2361315,2605104,a thin crust pizza on the table,"( pizza , is , thin ) , ( pizza , on , table ) , ( pizza , is , crust )"
2365609,2400197,the counter of a restaurant,"( counter , in , restaurant )"
2339167,3861897,man driving a horse drawn carriage,"( horse , v:draw , carriage ) , ( man , v:drive , horse )"
2350202,3135541,pasta is on top of broccoli .,"( pasta , on top of , broccoli )"
2409798,228699,the cow has yellow tags in it 's ears,"( tags , is , yellow ) , ( cow , v:have , tags ) , ( tags , in , ears )"
2393720,1057710,a woman hold a leash tied to a dog,"( woman , v:hold , leash ) , ( leash , pv:tie to , dog )"
2356272,2845632,people on the street .,"( people , on , street )"
2360100,2663156,white light fixture in the ceiling,"( light fixture , is , white ) , ( light fixture , in , ceiling )"
2397140,892892,doll is attached to the pole .,"( doll , pv:attach to , pole )"
2329840,5867326,letter writers desk behind person,"( desk , is , writers ) , ( desk , behind , person )"
2345432,3363667,a person eating pizza,"( person , v:eat , pizza )"
2396134,941328,men dressed in medival costumes,"( men , v:wear , costumes ) , ( costumes , is , medieval )"
2317864,4480424,bird sitting in the water,"( bird , v:sit in , water )"
2395012,996210,bear between bush,"( bear , between , bush )"
2351326,3081847,two people walking under umbrellas,"( people , is , 2 ) , ( people , v:walk under , umbrellas ) , ( umbrellas , is , 2 )"
2417712,5512361,the sky is full of clouds .,"( sky , v:have , clouds )"
2416205,4846220,a building surrounded by a fence .,"( fence , v:surround , building )"
2387458,1358050,rocks near the water,"( rocks , near , water )"
2339216,3859570,the man is wearing a belt,"( man , v:wear , belt )"
2376824,1667347,grey accent paint on the building,"( paint , is , grey ) , ( paint , on , building ) , ( paint , is , accent )"
2358840,2723451,trees are behind the fence,"( trees , behind , fence )"
2327024,4241698,orange fenders on the side of a white boat,"( fenders , is , orange ) , ( fenders , on side of , boat ) , ( boat , is , white )"
2345608,3355175,a paper is under a windshield wiper .,"( paper , under , wiper ) , ( windshield , v:have , wiper )"
2400665,723851,two glasses of water,"( water , is , 2 ) , ( glasses , is , 2 ) , ( water , in , glasses )"
2347968,3242212,white blinds on windows .,"( blinds , on , windows ) , ( blinds , is , white )"
2318918,4429583,steps by the building,"( steps , by , building )"
2384112,1917177,trees going up the side of mountain,"( trees , v:go upside of , mountain )"
2357123,2805224,a young woman hitting a tennis ball on a tennis court,"( woman , is , young ) , ( woman , on , tennis court ) , ( woman , v:hit , tennis ball )"
2345422,3364147,the glass on the table,"( glass , on , table )"
2365183,2420467,a man wearing a blue short sleeve shirt .,"( sleeve , is , short ) , ( shirt , v:have , sleeve ) , ( shirt , is , blue ) , ( man , v:wear , shirt )"
2353030,3000425,these are some teddy bears,( teddy bears )
2365256,2417034,buildings in the city .,"( buildings , in , city )"
2336198,3649768,large pots with flowers in them,"( pots , is , large ) , ( flowers , in , pots )"
2387859,1338788,plate of food sitting on counter .,"( food , on , plate ) , ( plate , v:sit on , counter )"
2380029,1515832,a two level plate of desserts,"( desserts , on , plate ) , ( plate , is , two level )"
3853,5609255,a white sign on the pole .,"( sign , on , pole ) , ( sign , is , white )"
2329981,4100691,a bridge over a body of water,"( bridge , over , water ) , ( water , v:have , body )"
2406705,376664,lunch on your plate,"( lunch , on , plate )"
2399085,799477,the burgundy wall behind the people .,"( wall , is , burgundy ) , ( wall , behind , people )"
2346380,3318302,plae blue wall against the back of the toilet,"( wall , against , toilet ) , ( wall , is , blue )"
2384910,1879296,a line painted on the field .,"( line , pv:paint on , field )"
2349952,3147267,child on two skiis,"( skis , is , 2 ) , ( child , on , skis )"
2365328,2413449,hillside is covered in snow,"( snow , v:cover , hillside )"
2409965,220753,people at the train station .,"( station , for , train ) , ( people , at , station )"
2346497,3312558,toilet paper hanging on a roll,"( toilet paper , v:hang on , roll )"
2339756,3833777,book lying on coffee table,"( book , v:lay on , coffee table )"
2383753,1934556,ceiling hanging lights,"( ceiling , v:hang , lights )"
2317370,4504317,a cat is lying on a desk,"( cat , v:lay on , desk )"
2379885,1522551,a white motorcycle next to a fence,"( motorcycle , is , white ) , ( motorcycle , next to , fence )"
2403474,592183,ornaments hanging from rope,"( ornaments , v:hang from , rope )"
2320723,4745552,black and white cat lying on laptop,"( cat , is , black ) , ( cat , is , white ) , ( cat , v:lay on , laptop )"
2320441,4759042,orange tow truck on top of cake,"( tow truck , on top of , cake ) , ( tow truck , is , orange )"
2357725,2776952,person wearing white shirt,"( person , v:wear , shirt ) , ( shirt , is , white )"
2346967,3290376,three signs on one pole,"( signs , on , pole ) , ( signs , is , 3 )"
2406514,385783,a wave helping the surfer in .,"( wave , v:help , surfer )"
2351462,3075446,the man is on the surf board .,"( man , on , surfboard )"
2383666,1938673,white curtain covering the window,"( curtain , is , white ) , ( curtain , v:cover , window )"
2342853,3485940,brown horse in sand,"( horse , is , brown ) , ( horse , in , sand )"
2380641,1486512,computer on a table .,"( computer , on , table )"
2415830,4828103,traffic sign on the pole,"( traffic sign , on , pole )"
2398413,831690,the woman is wearing a dress .,"( woman , v:wear , dress )"
2400496,732018,connected objects placed on a surface,"( objects , is , connected ) , ( objects , pv:place on , surface )"
2324888,4343578,catcher bending down to catch the ball,"( catcher , is , bending ) , ( catcher , v:catch , ball )"
2335231,3695403,two skiers at top of mountain,"( skiers , is , 2 ) , ( skiers , on top of , mountain )"
2364647,2445782,a slice of carrot on a knife,"( carrot , is , slice ) , ( carrot , on , knife )"
2385200,1865368,five people hiking through snow,"( people , is , 5 ) , ( people , v:hike through , snow )"
2346061,3333691,chef in kitchen wearing apron,"( chef , v:wear , apron ) , ( chef , is , kitchen )"
2324841,4345877,this man is talking on the phone,"( man , v:talk on , phone )"
2402646,631799,a child in a stroller,"( child , in , stroller )"
2373212,2037294,deep blue sky visible above the building,"( sky , is , deep ) , ( sky , is , visible ) , ( sky , above , building ) , ( sky , is , blue )"
481,4952883,the water has rocks in it,"( rocks , in , water )"
2374460,1976468,two small cats next to each other .,"( cat , next to , cat:1 )"
2342676,3494523,cabinet shelves without the door,"( shelves , on , cabinet )"
4355,5146579,a stone wall near a stone tower,"( wall , near , tower ) , ( wall , is , stone ) , ( tower , is , stone )"
2319859,4384437,kitchen wall painted blue,"( wall , is , painted ) , ( wall , is , blue ) , ( wall , in , kitchen )"
2361421,2600112,citrus fruit sitting in a bowl,"( citrus fruit , v:sit in , bowl )"
2333309,5808739,large elephant by building,"( elephant , by , building ) , ( elephant , is , large )"
2388007,1331742,a door into a building,"( door , into , building )"
2371967,2097025,paws of brown dog,"( dog , is , brown ) , ( dog , v:have , paws )"
2313,5044469,flags flying from building,"( flags , v:fly from , building )"
2376535,1681111,a kitchen counter top,"( countertop , in , kitchen )"
2415181,33542,cat sitting on the table,"( cat , v:sit on , table )"
2393929,1047527,a sleeping cow in green grass,"( grass , is , green ) , ( cow , v:sleep in , grass )"
2404401,548211,partial ladder to get to second bunk .,"( bunk , is , second ) , ( ladder , v:get to , bunk ) , ( ladder , is , partial )"
2346569,3309107,two polar bears standing on the rock,"( polar bears , is , 2 ) , ( polar bears , v:stand on , rock )"
713561,5993164,silver car driving away on the street .,"( car , v:drive away on , street ) , ( car , is , silver )"
2378164,1604090,two women sitting side by side on a couch .,"( woman , v:sit on , couch ) , ( woman:1 , v:sit on , couch ) , ( woman , v:sit side by side with , woman:1 )"
2350514,3120709,a clock is at the top of the building .,"( clock , on top of , building )"
2343155,3471347,young girl playing tennis on court,"( girl , on , court ) , ( girl , is , young ) , ( girl , v:play , tennis )"
2331627,5837495,a donut on the belt,"( donut , on , belt )"
521,4954852,building has window,"( building , v:have , window )"
2405280,445051,the zebra has four legs .,"( legs , is , 4 ) , ( zebra , v:have , legs )"
2380895,1474475,door has a window .,"( door , v:have , window )"
2411562,485268,the tree leaves above the man,"( tree leaves , above , man )"
2364278,2463166,device is sitting on wood,"( device , v:sit on , wood )"
2381238,1458180,batter is hitting the ball,"( batter , v:hit , ball )"
2335403,3687302,a person is wearing a helmet,"( person , v:wear , helmet )"
2346314,3321501,cow standing next to a tree,"( cow , v:stand next to , tree )"
2406913,366779,skier on snowy mountain,"( skier , on , mountain ) , ( snow , on , mountain )"
2383425,1950277,two men are sitting on the beach .,"( men , is , 2 ) , ( men , v:sit on , beach )"
2403114,609302,a white surfboard under the man,"( surfboard , is , white ) , ( surfboard , under , man )"
2380773,1480243,a side view of a man 's head,"( man , v:have , head )"
2360364,2650847,woman has long hair,"( hair , is , long ) , ( woman , v:have , hair )"
2409613,237794,a person on the left with skis,"( person , with , skis )"
2343167,3470808,car on a street,"( car , on , street )"
2363508,2500144,tan tiles on bathroom floor,"( floor , in , bathroom ) , ( tiles , on , floor ) , ( tiles , is , tan )"
2373565,2020017,a young black man is holding several bowls .,"( man , is , black ) , ( man , v:hold , bowls ) , ( man , is , young )"
2386456,1806025,black and white striped zebra eating from ground,"( zebra , v:eat from , ground ) , ( zebra , is , black ) , ( zebra , is , striped ) , ( zebra , is , white )"
2372656,2063633,a watch is on the wrist .,"( watch , on , wrist )"
2405478,435510,brown horse grazing on grass,"( horse , v:graze on , grass ) , ( horse , is , brown )"
2396723,913328,man sitting on sofa,"( man , v:sit on , sofa )"
2381869,1428325,guys on shore holding their surfboards,"( people , v:hold , surfboards ) , ( people , on , shore )"
2360983,2621086,"window with white , closed blinds","( blinds , is , closed ) , ( window , with , blinds ) , ( blinds , is , white )"
713168,5254887,a scene during the day time,"( scene , is , during the day )"
2407277,349577,smoke comes out of the train,"( smoke , v:come out of , train )"
2322618,4652406,batter wearing blue jersey swinging black bat,"( bat , is , black ) , ( jersey , is , blue ) , ( batter , v:wear , jersey ) , ( batter , v:swing , bat )"
2410784,522445,the floor below the toilet,"( floor , under , toilet )"
2399829,763936,white napkin under plate,"( plate , is , white ) , ( napkin , under , plate )"
2395763,958462,a glass sitting on a railing,"( glass , v:sit on , railing )"
1159312,5296613,pictures hanging on a post,"( pictures , v:hang on , post )"
2375504,1730758,black mouse on desk,"( mouse , is , black ) , ( mouse , on , desk )"
1592490,6059675,bikes parked on far side of street,"( bikes , pv:park on far side of , street )"
2389253,1272331,window in the garage,"( window , in , garage )"
2341051,3572251,boy holding a metal baseball hat .,"( boy , v:hold , baseball bat ) , ( baseball bat , is , metal )"
2391189,1178979,snow is on the ground .,"( snow , on , ground )"
2353314,2986821,the back wheel on the wagon is round .,"( wheel , is , round ) , ( wheel , is , back ) , ( wheel , on , wagon )"
2332426,3983796,sun peaking thru the roof,"( sun , v:shine under , roof )"
2356511,2834171,raspberries in lunch box,"( raspberries , in , lunch box )"
2368183,2276981,a woman playing with a ball,"( woman , v:play with , ball )"
2365918,2385667,the person playing catch,"( person , v:play , catch )"
2346825,3296982,stickers on back of computer,"( stickers , on back of , computer )"
2407027,361430,red bus stopped on the road .,"( bus , is , red ) , ( bus , pv:stop on , road )"
2408389,296418,man laying on surfboard,"( man , v:lay on , surfboard )"
2388405,1312956,a baseball player swinging at a pitch,"( baseball player , v:swing at , pitch )"
2384703,1889309,floating dock with a boat,"( boat , is , floating ) , ( dock , with , boat )"
285895,5208550,a tree covered with leaves,"( leaves , v:cover , tree )"
2381425,1449432,person flying a kite on grassy hill,"( person , on , hill ) , ( person , v:fly , kite ) , ( hill , is , grassy )"
2411856,180192,a clock atop a building,"( clock , on top of , building )"
2334550,3728436,blue tennis out fit on a girl 's body .,"( outfit , on , body ) , ( girl , v:have , body ) , ( outfit , is , blue )"
2413781,88235,the burger is on a bun,"( burger , on , bun )"
2370531,2165003,a tree losing its leaves in the fall,"( leaves , v:fall from , tree )"
2365196,2419848,gravel on top of hill,"( gravel , on top of , hill )"
2316871,4528395,a man is scooping cream out of a jar,"( man , v:get , cream ) , ( cream , out of , jar )"
2370853,2149526,the girl is wearing a bracelet .,"( girl , v:wear , bracelet )"
2386906,1784503,white microwave next to white fridge,"( microwave , next to , fridge ) , ( microwave , is , white ) , ( fridge , is , white )"
2374744,1962814,a black bay on a chair,"( bay , upon , chair ) , ( bay , is , black )"
2333548,3776415,open faced sandwich on white bread,"( sandwich , is , open faced ) , ( bread , is , white ) , ( sandwich , on , bread )"
2383539,1944780,the boy is on the bed,"( boy , v:lay on , bed )"
2354827,2914877,a giraffe behind a fence .,"( giraffe , behind , fence )"
713400,5694854,a person is swinging a baseball bat,"( person , v:swing , baseball bat )"
2397162,891843,pole supporting lots of wires,"( pole , v:support , wires )"
2319392,4406803,the cars parked along the road,"( cars , pv:park along , road )"
2341347,3558060,two rows of sausages on sticks,"( sausages , on , sticks )"
2342027,3525219,the wheels of the plane are down .,"( wheels , down , plane )"
2315547,5463863,a very tall building with the clock on,"( building , is , tall ) , ( clock , on , building )"
2365195,2419891,bird following behind elephant,"( bird , v:follow behind , elephant )"
2343383,3460573,man watching his arm being prepared for procedure,"( man , v:watch , arm )"
2347969,3242179,bushes in between rocks .,"( bushes , in , rocks )"
2378201,1602332,the sandwich is resting on a white piece of paper,"( sandwich , v:rest on , paper ) , ( paper , is , piece ) , ( paper , is , white )"
2414464,467447,suburban motel vacancy sign,"( letters , on , sign )"
2410893,517272,curtains are hanging in the shop,"( curtains , v:hang in , shop )"
2367159,2326098,the surfboard has a sail .,"( surfboard , v:have , sail )"
2338996,3870197,the face of the cute baby,"( baby , v:have , face ) , ( baby , is , cute )"
2838,5578159,a couple walking down the sidewalk with a young child .,"( couple , v:walk down , sidewalk ) , ( child , is , young ) , ( couple , with , child )"
2115,5556525,rug laying on the wooden floor,"( rug , v:lay on , floor ) , ( floor , is , wooden )"
2326014,4290341,a blue shirt on a male athlete,"( athlete , is , male ) , ( shirt , is , blue ) , ( athlete , v:wear , shirt )"
2379391,1545612,a picture of a woman hitting the ball,"( woman , v:hit , ball )"
2322661,4650388,a group of three windows in the back of the bus,"( windows , is , 3 ) , ( windows , in back of , bus ) , ( windows:1 , is , group of )"
2337377,3947507,the man on the skateboard,"( man , on , skateboard )"
2392755,1103788,a man in the ocean,"( man , in , ocean )"
2410522,193985,marble table under food,"( table , under , food ) , ( table , is , marble )"
2332110,3998942,trees behind the street,"( trees , behind , street )"
2333800,3764312,dogs stacked on raft,"( dogs , pv:stack on , raft )"
2384903,1879640,hand holding piece of food,"( food , is , piece ) , ( hand , v:hold , food )"
2318303,4459212,white female playing in park,"( female , v:play in , park ) , ( female , is , white )"
2407171,354557,dog is inside of house,"( dog , inside , house )"
2355416,2886975,the skier is going down the hill,"( skier , v:go down , hill )"
2414318,473360,light green trees behind giraffe,"( trees , behind , giraffe ) , ( trees , is , light green )"
2348408,3221564,the man talking on cell phone,"( man , v:talk on , cellphone )"
2348452,3219446,mirror with a bird sitting on it,"( bird , v:sit on , mirror )"
2411715,477747,person getting in car,"( person , v:get in , car )"
2362781,2535167,a man walking in the snow,"( man , v:walk in , snow )"
2361185,2611267,man is wearing pants,"( man , v:wear , pants )"
2335289,3692560,off-white colored comforter on a bed,"( comforter , on , bed ) , ( comforter , is , off-white )"
2406499,386459,rectangular white curtain covering an oval window,"( window , is , oval ) , ( curtain , is , rectangular ) , ( curtain , is , white ) , ( curtain , v:cover , window )"
2373002,2047345,blue eyes of a young boy,"( eyes , is , 2 ) , ( boy , is , young ) , ( boy , v:have , eyes ) , ( eyes , is , blue )"
2336074,3655767,a wall covered with graffiti,"( graffiti , v:cover , wall )"
2395880,953059,cell phone in someone 's hand .,"( cellphone , in , hand )"
2360528,2643022,the shore has rocks .,"( shore , v:have , rocks )"
2335134,3699949,a girl sitting on a brick wall,"( wall , is , brick ) , ( girl , v:sit on , wall )"
2401286,694188,sheep and ram in a field,"( sheep , in , field ) , ( ram , in , field )"
2345232,3373316,lady wearing a second ring on her left hand .,"( lady , v:wear , ring ) , ( ring , on , hand )"
2343440,3457923,a bus picking people up from the bus stop .,"( bus , v:pick up , people ) , ( people , inside , bus stop )"
2358947,2718399,cow sitting in shade,"( cow , v:sit in , shade )"
2405760,422031,a blanket is in front of the kitty,"( blanket , in front of , kitty )"
2349127,3187024,tv sitting on chair,"( tv , v:sit on , chair )"
2412542,147892,boys are playing baseball,"( boys , v:play , baseball )"
1159711,5316575,the towel hanging over the bath tub,"( towel , v:hang over , bath tub )"
2335634,3676588,horse with number 5 on side .,"( number , on side of , horse )"
2327060,4239996,some cables are hanging behind the shelf .,"( cables , v:hang behind , shelf )"
2334986,5785496,a head of human hair .,"( human , v:have , head ) , ( hair , on , head )"
2358928,2719292,a man stretching dough,"( man , v:stretch , dough )"
61567,13017,windows on side of bus,"( windows , on side of , bus )"
2412002,173403,a motorcycle is parked on the grass,"( motorcycle , pv:park on , grass )"
2375579,1727307,double decker red bus,"( bus , is , red ) , ( bus , is , double decker )"
2367669,2301565,man is breaking sticks,"( man , v:break , sticks )"
2367720,2299241,cheese under the egg,"( cheese , under , egg )"
2594,5058532,tree on the grass,"( tree , on , grass )"
2410921,515907,a boy going down the river in his raft,"( boy , in , raft ) , ( boy , v:go down , river )"
2386473,1805285,blurry green leaves and tree branches,"( leaves , is , green ) , ( leaves , is , blurry ) , ( leaves , next to , branches ) , ( tree , v:have , branches )"
2405920,414462,man catching a ball,"( man , v:catch , ball )"
2390532,1210693,giraffe has brown spots .,"( spots , is , brown ) , ( giraffe , v:have , spots )"
2354324,2938899,she uses a computer,"( woman , v:use , computer )"
2365465,2406963,a large black vase on a pedestal,"( vase , is , black ) , ( vase , on , pedestal ) , ( vase , is , large )"
2384325,1907336,"a piece of orange paper that has ""take"" written on it","( paper , is , orange ) , ( paper , is , piece ) , ( word , pv:write on , paper )"
2373511,2022607,man surfing on waves,"( man , v:surf on , waves )"
2325226,4327842,train tracks are elevated above the ground,"( tracks , is , elevated ) , ( tracks , above , ground ) , ( tracks , is , train )"
1278,4992705,two black chairs up against a wall .,"( chairs , is , black ) , ( chairs , is , 2 ) , ( chairs , against , wall )"
2371299,2128634,a wooden door with windows,"( door , with , windows ) , ( door , is , wooden )"
2372719,2060754,leaves of tree are brown,"( leaves , is , brown ) , ( tree , v:have , leaves )"
2358589,2735694,dirt area underneath the giraffes,"( area , is , dirt ) , ( area , under , giraffes )"
2316773,4532847,food in a bowl,"( food , in , bowl )"
2353324,2986333,foot long sandwich wrapped in paper,"( sandwich , pv:wrap in , paper ) , ( sandwich , is , foot long )"
2358007,2763508,several animals grazing in the field,"( animals , v:graze in , field )"
2319337,4409464,a grassy field on the television,"( field , on , television ) , ( field , is , grassy )"
2348,5046196,silver car driving down the street,"( car , v:drive down , street ) , ( car , is , silver )"
2385854,1834687,batter holding a wooden bat,"( batter , v:hold , bat ) , ( bat , is , wooden )"
1563,5541155,a dark haired man wearing a black shirt,"( hair , is , dark ) , ( shirt , is , black ) , ( man , v:wear , shirt ) , ( man , v:have , hair )"
2406994,362959,part of the sky,"( sky , is , part )"
2360979,2621247,two lambs walking in the field,"( lambs , is , 2 ) , ( lambs , v:walk in , field )"
2381793,1431928,baked goods on a stovetop,"( goods , is , baked ) , ( goods , on , stovetop )"
2401522,682998,the man is on a motorcycle .,"( man , on , motorcycle )"
3277,5092676,car on the highway,"( car , on , highway )"
2361775,2583181,a long row of windows on a plane .,"( windows , on , plane )"
2408760,278752,rusted truck sitting in yard,"( truck , v:sit in , yard ) , ( truck , is , rusty )"
2375942,5419553,a dog walking in grass,"( dog , v:walk in , grass )"
2369462,2216080,person walking down the sidewalk,"( person , v:walk down , sidewalk )"
2414153,70249,the yellow car is next to the suv .,"( suv , is , yellow ) , ( car , next to , suv )"
412,4949433,boys shirt is patterned,"( boys , v:have , shirt ) , ( shirt , is , patterned )"
2409527,242004,one bear partly in water,"( bear , in , water )"
2409136,260671,people using stairs,"( people , v:use , stairs )"
2416611,4865643,paper in a man 's hand,"( paper , in , hand ) , ( man , v:have , hand )"
2412480,150883,a surfer catching a wave,"( surfer , v:catch , wave )"
2410749,524188,the bear 's arms are slightly trapped,"( bear , v:have , arms ) , ( arms , is , trapped )"
2373561,2020188,a motorbike,( motorbike )
2409848,226381,"a desk top with a computer keyboard , mouse and a cat","( desk top , pv:top with , mouse ) , ( desk top , pv:top with , cat ) , ( desk top , pv:top with , keyboard )"
2413830,85872,a girl flying a kite on a cold day,"( day , is , cold ) , ( girl , on , day ) , ( girl , v:fly , kite )"
2330201,4090245,the umpire and catcher are standing close to each other,"( umpire , v:stand close to , catcher )"
2354323,2938943,three people sitting outside,"( people , is , 3 ) , ( people , is , outside ) , ( people , is , sitting )"
2366583,2354036,a fallen tree on the snow,"( tree , on , snow ) , ( tree , is , fallen )"
2411566,485075,directional and street markers sign on a pole,"( sign , is , directional ) , ( sign , on , pole )"
2349364,3175545,cow has white legs,"( legs , is , 4 ) , ( cow , v:have , legs ) , ( legs , is , white )"
2370696,2157186,the baby has his hand near his ear .,"( baby , v:have , hand ) , ( hand , near , ear )"
2321529,4706627,a man is wearing a pair of black shoes .,"( man , v:wear , shoes ) , ( shoes , is , black )"
2370,5563920,a person wearing a pink shirt,"( person , v:wear , shirt ) , ( shirt , is , pink )"
2386688,1795265,three men wearing their helmets during the day,"( men , is , 3 ) , ( helmets , is , 3 ) , ( men , v:wear , helmets )"
2346210,3326516,this is a rock,( rock )
2362969,2526160,large roadway bear is walking on,"( bear , v:walk on , roadway ) , ( roadway , is , large )"
4048,5907964,brown chair against the wall,"( chair , against , wall ) , ( chair , is , brown )"
2344820,3392774,the person is holding a ski pole .,"( person , v:hold , ski pole )"
2347704,3254837,the bananas are yellow .,"( bananas , is , yellow )"
2413920,81544,yellow stuffed bear sitting on bed,"( bear , is , yellow ) , ( bear , v:sit on , bed ) , ( bear , is , stuffed )"
2357025,2809717,scissors on the table .,"( scissors , on , table )"
2359126,2709930,front wheel under cockpit,"( wheel , under , cockpit ) , ( wheel , is , front )"
2333567,3775442,window with sticker in it .,"( sticker , in , window )"
2368487,2262287,a tree surrounded by sidewalk,"( sidewalk , v:surround , tree )"
2347274,3275458,a man in a blue striped shirt,"( shirt , is , striped ) , ( shirt , is , blue ) , ( man , v:wear , shirt )"
2342539,3501011,man wearing a yellow apron,"( apron , is , yellow ) , ( man , v:wear , apron )"
2402652,631507,giraffe facing to the left,"( giraffe , is , facing to the left )"
2354993,2907087,the hand of a woman,"( woman , v:have , hand )"
1591855,5348245,boat docked in water,"( boat , pv:dock in , water )"
2354893,2911767,pile of bananas at the store,"( bananas , at , store )"
2392303,1125635,large river with floating dock,"( dock , is , floating ) , ( river , with , dock ) , ( river , is , large )"
2333155,3795266,gray clouds in the sky .,"( clouds , is , gray ) , ( clouds , in , sky )"
2344684,3399173,the dark clouds above the beach,"( clouds , is , dark ) , ( clouds , above , beach )"
2411113,506517,three elephants walking on path .,"( elephants , is , 3 ) , ( elephants , v:walk on , path )"
2408035,313493,half of the bathroom toilet is in view,( bathroom toilet )
1693,5544643,brown dirt around a tree,"( dirt , is , brown ) , ( dirt , around , tree )"
2400628,725602,a train in the forest,"( train , in , forest )"
2340036,3820856,toilet paper on floor,"( toilet paper , on , floor )"
2411811,182277,two types of apples interrupted by oranges,"( apples , is , pair of ) , ( apples , beside , oranges ) , ( apples , is , 2 )"
2378053,1609323,stadium with a crowd of audiences,"( stadium , v:have , audiences )"
2359070,2712618,woman typing on a computer,"( woman , v:type on , computer )"
2380156,1509672,grass patch in the mud,"( grass , is , patch ) , ( grass , in , mud )"
2383675,1938216,the camera is pointing towards the door,"( camera , v:point towards , door )"
2320896,4737113,large black bird with wings spread,"( bird , is , black ) , ( bird , with , wings ) , ( bird , is , large ) , ( wings , is , spread )"
2325140,4331814,grey wire hanging on wall,"( wire , is , grey ) , ( wire , v:hang on , wall )"
2319825,4386126,a person sitting in the grass,"( person , v:sit in , grass )"
2360012,2667416,framed windows in tent,"( windows , in , tent ) , ( windows , v:have , frame )"
2392580,1112420,man wears striped red shirt,"( shirt , is , striped ) , ( shirt , is , red ) , ( man , v:wear , shirt )"
2411742,185595,food placed on a table,"( food , pv:place on , table )"
2342934,3482117,a man sitting on a couch with a computer .,"( man , with , computer ) , ( man , v:sit on , couch )"
2326631,4260773,a man walking with his skateboard,"( man , v:walk with , skateboard )"
2348484,3218002,a microwave above the stove,"( microwave , above , stove )"
2370628,2160345,security camera attached to the pole,"( security camera , pv:attach to , pole )"
2417775,4920682,a man in a white shirt walking on the tarmac,"( man , v:walk on , tarmac ) , ( shirt , is , white ) , ( man , v:wear , shirt )"
